"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2021","2021",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2010","2010",0.6,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2011","2011",1.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2012","2012",3.3,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2013","2013",3,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2014","2014",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2015","2015",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2016","2016",0.9,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2017","2017",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2018","2018",1.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2019","2019",1.3,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2020","2020",1.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2021","2021",0.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2010","2010",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2011","2011",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2012","2012",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2013","2013",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2014","2014",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2015","2015",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2016","2016",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2017","2017",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2018","2018",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","GBR","United Kingdom","2019","2019",0.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2010","2010",9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2011","2011",6.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2012","2012",15.5,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2013","2013",9.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2014","2014",10.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2015","2015",6.5,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2016","2016",5.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2017","2017",5.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2018","2018",4.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","USA","United States","2019","2019",5.7,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2010","2010",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2011","2011",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2012","2012",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2013","2013",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2014","2014",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2015","2015",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2016","2016",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2017","2017",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2018","2018",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","USA","United States","2019","2019",0.4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2010","2010",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2011","2011",0.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2012","2012",0.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2013","2013",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2014","2014",0.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2015","2015",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2016","2016",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2017","2017",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2018","2018",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","USA","United States","2019","2019",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2010","2010",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2011","2011",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2012","2012",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2013","2013",1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2014","2014",0.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2015","2015",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2016","2016",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2017","2017",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2018","2018",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2019","2019",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2020","2020",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","BRA","Brazil","2021","2021",0.5,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2010","2010",5.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2011","2011",15.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2012","2012",32.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2013","2013",11.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2014","2014",6.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2015","2015",4.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2016","2016",4.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2017","2017",4.8,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2018","2018",3.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2019","2019",2.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2020","2020",0.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2021","2021",0.1,"P","Provisional value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2022","2022",0.6,"P","Provisional value"
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2010","2010",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2011","2011",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2012","2012",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2013","2013",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2014","2014",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2015","2015",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2016","2016",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2017","2017",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2018","2018",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2019","2019",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2020","2020",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2010","2010",6.4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2011","2011",6.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2012","2012",6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2013","2013",8.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2014","2014",6.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2015","2015",5.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2016","2016",6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2017","2017",6.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2018","2018",8.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2019","2019",7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2020","2020",4.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2021","2021",4.2,"P","Provisional value"
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","CHL","Chile","2022","2022",4.4,"P","Provisional value"
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2010","2010",97.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2011","2011",35.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2012","2012",11.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2013","2013",4.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2014","2014",3.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2015","2015",5.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2016","2016",5.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2017","2017",4.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2018","2018",5.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2019","2019",10.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2020","2020",3.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2021","2021",1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2010","2010",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2011","2011",0.5,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2012","2012",0.3,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2013","2013",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2014","2014",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2015","2015",0.3,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2016","2016",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2017","2017",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2018","2018",0.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2019","2019",2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2020","2020",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2010","2010",1.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2011","2011",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2012","2012",0.7,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2013","2013",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2014","2014",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2015","2015",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2016","2016",0.6,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2017","2017",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2018","2018",0.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2019","2019",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2020","2020",0.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","EST","Estonia","2021","2021",0.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ISR","Israel","2010","2010",16.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","ISR","Israel","2011","2011",30.7,,
